Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
912500	-7454.051718290415	-7439.349536221552	-14.702182068862893	0.23184368590080864	4.234204576321273	9.42722282217172E-4
915000	-7454.38992699936	-7435.746984489634	-18.642942509726122	0.40259132881295634	4.827408838585075	0.0014048472160596577
917500	-7452.763025284196	-7436.737054532544	-16.025970751652565	0.2155451122364547	4.425448785743505	0.001235889245445818
920000	-7453.142311636002	-7438.337611860238	-14.804699775763826	0.24795382172646221	4.150523703985019	0.0012260641473246087
922500	-7456.651321758038	-7441.228473891285	-15.422847866752711	0.21947557641207027	4.2206728575139305	0.0015173321090014848
925000	-7455.4257893965505	-7440.569049083482	-14.856740313068387	0.35513622571599124	3.7929841574581844	0.0011577123870785966
927500	-7454.031748448412	-7439.635894479704	-14.395853968708089	0.39745194502126435	3.4144658435983675	0.0014455709776741415
930000	-7457.126464872203	-7439.650137338487	-17.47632753371532	0.2051583360737341	4.978883368532336	0.0012908681064230671
932500	-7452.298630333454	-7438.050221615683	-14.248408717771241	0.24763237918956985	3.940475451168138	0.0010842015940120278
935000	-7455.152799262041	-7441.096871456169	-14.0559278058726	0.2677339442301951	3.2690690861252554	0.001321302028538441
937500	-7451.982175706779	-7437.679846530328	-14.30232917645092	0.23257598698580534	3.9070317574768563	0.001189136620138351
940000	-7451.986914016901	-7436.160826525595	-15.826087491305497	0.20982144756319834	4.818718297067503	0.0011608130436179913
942500	-7456.741801004555	-7440.678270550013	-16.063530454542477	0.20257211853570142	5.067628466271412	0.0011606181832337394
945000	-7455.113016113668	-7440.023341274688	-15.089674838979498	0.28089990381136737	4.508855773667525	0.0014798847450341992
947500	-7456.518572737054	-7441.730805406682	-14.78776733037202	0.3425123086790524	3.8115915039601806	0.00148949917425401
950000	-7454.779129499086	-7436.744171622829	-18.03495787625739	0.15763449069319577	5.091956351958533	9.678808818166626E-4
952500	-7453.608582860413	-7437.672992738641	-15.935590121771552	0.30774905849577106	4.292844467330875	0.0010347084964009961
955000	-7457.630290694742	-7443.270437309335	-14.359853385407279	0.31414987687607426	3.9890765578232967	0.001196168527754344
957500	-7454.742679623497	-7439.180241969654	-15.562437653842636	0.22541107087227158	4.374017856072079	9.247460054854846E-4
960000	-7453.1517088060655	-7438.337673516988	-14.81403528907745	0.3442154340575318	3.997130382646741	0.0014534061144043757
962500	-7454.580538913172	-7438.895750350721	-15.684788562451107	0.32342408613246476	4.737383764612721	0.001338659439917643
965000	-7453.67195727175	-7437.762391631272	-15.909565640478284	0.323210993158455	4.651341418150424	0.0015245948409889345
967500	-7464.901944945954	-7445.969400819261	-18.932544126692555	0.2123121195589366	5.337201806812623	9.668217374852964E-4
970000	-7455.659119061612	-7440.549960697176	-15.109158364435483	0.3879116310604128	4.115582059465298	0.0015147790508502723
972500	-7454.539934895655	-7439.434350998635	-15.105583897020836	0.4560406365915989	3.39439330383038	0.0022806787230831935
975000	-7453.717535078919	-7438.410477909917	-15.307057169002196	0.25364111548963403	4.053155576531343	0.0018158350041726748
977500	-7452.72476528785	-7436.885707181888	-15.839058105960742	0.21256026320950938	4.725112932822634	0.0012011866615352054
980000	-7453.735692354914	-7438.61850543512	-15.117186919794307	0.2395208778785995	4.2323750741010375	0.0012162273722025232
982500	-7453.905839601491	-7438.52686403349	-15.378975568000474	0.43957088933362354	3.51198841110971	0.0015735587765203067
985000	-7452.006520102587	-7436.067832829675	-15.938687272911615	0.2327470892423166	4.680312668092107	0.0014136155994345949
987500	-7454.34704916117	-7438.154078116198	-16.19297104497144	0.4313451040579953	4.219711401086026	0.0013591330001485754
990000	-7453.2455341684745	-7438.784643700564	-14.460890467910673	0.24561985363005334	4.0614321660150265	9.632314511793518E-4
992500	-7458.301570157198	-7439.429579110577	-18.871991046620703	0.3413224186494813	5.189758544231828	0.0011105936392560923
995000	-7453.185976145251	-7437.515171295724	-15.670804849526375	0.25775202119565616	4.368559784092945	0.001420847874310648
997500	-7452.313036211838	-7437.426415658302	-14.886620553536105	0.31235526980115264	2.807554621641022	0.00217592733516199
1000000	-7452.489701123665	-7436.019664787376	-16.47003633628904	0.5488924623111257	3.655124146351234	0.001249697664495747
1002500	-7457.627392255402	-7440.616620911273	-17.010771344129772	0.4748572257957881	4.014985075094486	0.0017074174406824499
1005000	-7456.618036725732	-7439.328121949254	-17.289914776478383	0.2484461294405565	5.141529090466632	0.0011757642621728715
1007500	-7452.527733294524	-7436.707734666292	-15.81999862823253	0.5048513143096122	3.765970345618019	0.001837537149873081
1010000	-7451.543450923187	-7435.479981304432	-16.063469618755224	0.18396135443970268	4.4313884622104665	0.0011664947034523859
1012500	-7450.023591584141	-7435.513847106581	-14.509744477560167	0.25969335047018877	3.9190953241308266	0.0017183714087987791
1015000	-7457.943551889448	-7440.114733750069	-17.828818139378953	0.3051039438620392	5.134002754365569	0.0014030809759595054
1017500	-7453.58883094408	-7438.271105767154	-15.317725176925585	0.22604971151249628	4.154860417580675	0.0015210339069656493
1020000	-7457.224361147498	-7440.348255188942	-16.87610595855624	0.13191303985799271	4.168852454916091	0.0019313625188622557
1022500	-7454.753728160946	-7439.675709330712	-15.07801883023327	0.29020772115115134	3.9994608726684895	0.001279204010827896
1025000	-7455.689782610596	-7438.330694511128	-17.359088099468114	0.2863634430126376	5.157940131452964	8.527769877784833E-4
1027500	-7456.338512559184	-7442.4372979931295	-13.901214566054364	0.36521152013302477	3.2190899903868275	0.001415736311531132
1030000	-7459.033376017781	-7443.821292863999	-15.212083153782196	0.26814766132461015	4.151713949032377	0.0015719464495424665
1032500	-7458.9510078897965	-7439.006668429969	-19.94433945982785	0.18490724808055106	5.500479813132589	9.229132502007767E-4
1035000	-7453.747701112058	-7437.179378735987	-16.568322376071368	0.177551084736607	4.932741954224115	0.0013141429653240676
1037500	-7458.420296922392	-7440.776714032304	-17.64358289008751	0.2588995477747885	5.409101800631806	9.665411389457003E-4
1040000	-7451.530681067823	-7437.281137643813	-14.249543424010104	0.31442553741684276	3.445123507434857	0.0015787334761315208
1042500	-7452.635716634392	-7437.164448003749	-15.471268630642935	0.4638541627742491	3.4722407782086195	0.0021461795846841325
1045000	-7455.012792713998	-7440.531310396127	-14.481482317871262	0.29666581129573416	3.5047897065061804	0.001964199293194175
1047500	-7456.177180497548	-7439.453155170371	-16.724025327176225	0.3216004415382313	4.905515221116139	0.0011607080310957168
1050000	-7455.906270708332	-7442.136695630622	-13.769575077710572	0.26798682557464265	3.429292437506154	9.510933606463857E-4
1052500	-7457.681883571184	-7440.2308485132735	-17.451035057910165	0.4172041810459068	4.200404096646443	0.00143902491217583
1055000	-7452.14160000083	-7437.237925774929	-14.90367422590128	0.22171118661259986	4.188657691847942	0.0017036681471087802
1057500	-7453.754888293479	-7438.799690814888	-14.955197478590918	0.3705161652828709	4.046518299642547	0.0011453953294428142
1060000	-7456.265798946126	-7440.808774841303	-15.45702410482295	0.18801515148638487	3.6940852278296696	0.0020098541506734465
1062500	-7452.455945413105	-7435.883186838943	-16.572758574161078	0.17468420487425412	4.504905852813112	0.0013978976033226576
1065000	-7459.4894268768	-7440.496658568703	-18.99276830809727	0.2878856150832142	5.447855657374519	0.0011531696044111944
1067500	-7457.248849279146	-7438.838031807737	-18.410817471409317	0.32653158020612455	4.894316787521256	0.001486131932922331
1070000	-7454.2056446226925	-7438.437779072082	-15.767865550610335	0.29034722474289787	4.6518191401769	0.0012828562803128326
1072500	-7455.701054671061	-7440.490736106086	-15.21031856497448	0.21304673125266052	3.9958575532152922	0.0019421567238002105
1075000	-7459.369225973525	-7442.77591602128	-16.59330995224517	0.2891803040845261	4.919014975545072	0.0018460403194989654
1077500	-7455.18832394508	-7438.688505565991	-16.499818379088694	0.1357716570232687	4.092599388301722	0.0014198020389062677
1080000	-7459.735794157309	-7442.451109146637	-17.284685010672586	0.23913518929721353	5.556439005136745	0.0011382123280172763
1082500	-7455.648536087508	-7440.679091085805	-14.969445001701935	0.3050810003269312	2.7498346731732473	0.001688063931971772
1085000	-7455.31155306631	-7438.490216761565	-16.821336304745444	0.3424833900045982	4.697274330809318	0.0015147540874075648
1087500	-7453.107681500779	-7438.302632520171	-14.805048980608113	0.4110931975439081	3.242554609875404	0.001967993264893955
1090000	-7459.771625117896	-7443.965438150888	-15.80618696700843	0.23124547145991714	4.591902515052903	0.0015530903711692494
1092500	-7454.476130671625	-7439.662626084267	-14.813504587357984	0.2394471266536297	3.8703316843590603	0.0017792676975159373
1095000	-7454.505363886852	-7439.676666447329	-14.82869743952341	0.45784071446302194	3.568255027439165	0.0015475853452588406
1097500	-7450.876147685404	-7436.684336798964	-14.191810886439878	0.3160756631082588	3.1146293850720363	0.0017812461993872914
1100000	-7457.020112114402	-7439.6122150218225	-17.407897092579702	0.13765101063748225	4.385487024986959	0.0015878086380518314
1102500	-7453.062738904366	-7438.371404147888	-14.691334756477707	0.2161262816306466	3.3025050713008026	0.0016977339302716064
1105000	-7451.580708760205	-7436.332534287222	-15.248174472983184	0.2701002012422982	4.684926560853343	0.0011341363869856436
1107500	-7454.080067751771	-7439.630976802923	-14.449090948847587	0.3753021476106448	3.290154954360908	0.002167200792764572
1110000	-7453.795587577256	-7438.860408232013	-14.935179345243448	0.39748866846864345	3.681567209712577	0.002111368908648371
1112500	-7454.085162944384	-7439.483164063412	-14.601998880971877	0.20474118310044606	3.5211131092101255	0.0013809934594584147
1115000	-7458.082852541093	-7443.726251536858	-14.35660100423466	0.2397082486990185	3.785541962973781	0.001332954422102272
1117500	-7456.343020775972	-7439.643521175197	-16.699499600775283	0.47667099383880274	4.29175739009572	9.106245986314199E-4
1120000	-7454.472620483245	-7439.102428197155	-15.370192286089868	0.2282371658752079	3.993055758114662	0.0017391518793968043
1122500	-7449.7248551509865	-7434.445802127701	-15.279053023285481	0.24657659186599626	4.334997636406591	0.0012771132379748584
1125000	-7451.788538670949	-7437.50820439741	-14.280334273539118	0.26909454563985064	3.831809415069828	0.0012862216163144712
1127500	-7456.124231388847	-7439.824172891836	-16.300058497011303	0.1462790250550493	4.287429632963011	0.0012300560476637213
1130000	-7450.245551105124	-7435.902757734502	-14.342793370621825	0.4262202951412367	3.1486177302841916	0.001465885636693047
1132500	-7456.907215504812	-7439.6387268582175	-17.268488646594122	0.1141817752445007	4.007133789351597	0.0014406377889773126
1135000	-7453.797026095493	-7437.932026071362	-15.865000024130532	0.34110175581309493	4.459170102478476	0.0015777141022920666
1137500	-7452.461148992071	-7437.407265397957	-15.053883594113508	0.46722064455382456	3.2602467446871364	0.0018758520831304603
1140000	-7453.691636892399	-7437.237775747389	-16.453861145010507	0.30502070661805675	4.609881734068548	0.0013917741164868253
1142500	-7454.322518811805	-7438.446945287973	-15.875573523831774	0.1612896901212544	4.49539960657514	0.001301591840806911
1145000	-7454.444156267993	-7439.468230793995	-14.975925473998277	0.1796479142402156	3.654809102354412	0.0011478432498887297
1147500	-7455.910174218086	-7440.626312680028	-15.28386153805783	0.2337117962056185	4.484605257828503	0.0011776608203163663
1150000	-7453.700341476257	-7438.7481366538095	-14.952204822447019	0.2399113356703263	3.842950162970625	0.0019400909506641596
1152500	-7454.019544032941	-7438.741363489554	-15.278180543387194	0.28872853257150183	4.165195827809196	0.0013636113191719422
1155000	-7456.219191983169	-7441.9731845669	-14.246007416269185	0.2664959036040487	3.8166693130883242	0.0012030779525863604
1157500	-7459.728037934276	-7443.144478185344	-16.583559748931584	0.25212799152531445	4.685999027856117	0.0018786298142735457
1160000	-7462.232272744108	-7446.190948987743	-16.041323756365127	0.45089953651462505	4.098995062815533	0.0013247877604052724
1162500	-7457.481153101473	-7443.038011119428	-14.44314198204447	0.26333563027970514	3.8773374131845912	0.0014903626823741306
1165000	-7451.084941520582	-7436.87486864744	-14.21007287314243	0.33922133565016266	3.7663578921542067	0.0014321440540617026
1167500	-7455.319727440066	-7441.984270840205	-13.335456599861583	0.2965839333151669	3.4186788805599546	8.267069283363885E-4
1170000	-7453.762653343999	-7437.836626389765	-15.926026954233315	0.3082059018964191	4.369936756655446	0.0014252623035822321
1172500	-7453.616315334541	-7438.499964625479	-15.116350709061098	0.3616324584461508	3.925432744111444	0.0013392678043134855
1175000	-7457.8675608223075	-7440.75803140629	-17.109529416017725	0.4164017760124385	4.428129481937853	0.0014438200281900956
1177500	-7453.887931411545	-7438.224691520183	-15.663239891361345	0.17082138034732464	4.232306690195446	0.0011445758730593946
1180000	-7453.81427549476	-7438.537197396072	-15.277078098688548	0.2598618635212854	4.213071784095829	0.0015303911333130293
1182500	-7455.850107777672	-7439.279452233869	-16.57065554380249	0.16302860275977704	4.718964395525502	0.00141685341517816
1185000	-7453.317304068799	-7438.7747463237165	-14.54255774508234	0.4637644492127525	3.1044411622395756	0.001942025820732452
1187500	-7456.884316310588	-7441.5711954989065	-15.313120811680946	0.2322907223926748	4.646165762878791	0.0016365395485195464
1190000	-7452.644617538397	-7437.5875153651	-15.057102173296759	0.40527304081824006	3.9438755012143174	0.0012302546923776533
1192500	-7452.805743774014	-7436.794458212002	-16.011285562012596	0.2430909723865599	4.712796468815287	0.0011456649820600396
1195000	-7457.261281877879	-7439.371624791448	-17.88965708643071	0.33230106757784383	4.68674095256181	0.0015671681038304278
1197500	-7452.151168592332	-7436.64944331646	-15.501725275872229	0.26060543244390494	2.9405679937729667	0.002210659934589411
1200000	-7452.625062332594	-7436.440315967283	-16.184746365311636	0.41431381331698547	4.086609022350792	0.0011097552712869834
1202500	-7454.447940470321	-7438.393380710058	-16.054559760262247	0.34501575365711973	4.691824918842055	0.0013102380393389945
1205000	-7451.4379132247695	-7436.29443664536	-15.143476579409674	0.4844893622861763	3.278530859195434	0.0018032445542721775
1207500	-7454.543598143545	-7439.304090517485	-15.239507626059712	0.1933476092849093	3.78193147676389	0.002218528209879647
1210000	-7452.345045556518	-7436.7610368465785	-15.584008709939326	0.16970763544828085	3.898353427884567	0.0016017514725809854
1212500	-7454.493527061339	-7438.436643637945	-16.056883423393344	0.15108973384044633	3.7620126659850786	0.0015497919200379959
1215000	-7454.693616477006	-7438.389421588067	-16.304194888938873	0.24895699463671	5.102517230685793	9.438128793100056E-4
1217500	-7455.403051108068	-7439.061372813108	-16.34167829495961	0.17618243609918224	4.69282995783999	0.001462197646278875
1220000	-7456.185144404006	-7441.977350146221	-14.207794257784283	0.2465066944644431	3.759338310574426	0.001259112503932476
1222500	-7456.7175217220365	-7441.7798948093005	-14.937626912736075	0.2606121784107628	4.484560402775111	0.0010664898491344892
1225000	-7458.791468812104	-7442.649615210036	-16.14185360206722	0.29350958262577037	4.905250730624409	0.0012289100909254123
1227500	-7455.264523825174	-7440.490748159927	-14.773775665248017	0.3415600308761852	3.6676539082926136	0.0022066119341846353
1230000	-7457.406166117064	-7441.649994018217	-15.756172098846974	0.3412366735877069	4.625982466638089	0.0019525473710067017
1232500	-7453.891379115973	-7438.055452871462	-15.835926244511137	0.3300960433813466	4.34747319403896	0.0010164924428514549
1235000	-7453.275358136791	-7437.656345207235	-15.6190129295559	0.4321303410748689	3.6032894119002554	0.0016294345923518166
1237500	-7453.193053340463	-7438.057161502245	-15.135891838217411	0.39178727623411747	3.8670876681660835	0.0018787479470332598
1240000	-7453.098152976537	-7438.335294343272	-14.7628586332651	0.38562703309128316	3.735515200209201	0.001877894280328274
1242500	-7453.481314716176	-7438.761265748056	-14.720048968119897	0.27105718754529573	3.730329637164784	0.0020238866368582514
1245000	-7455.375161323848	-7439.939609906482	-15.43555141736654	0.19802969283279886	3.103958347140072	0.0019301681950440763
1247500	-7453.358824467929	-7436.717657851849	-16.64116661607941	0.2594795401993693	4.7507834012419945	0.0013641721189205612
1250000	-7449.793342633022	-7435.428451607578	-14.36489102544422	0.2521924229768435	3.7769273174314937	0.0014600763418541722
1252500	-7458.0886716060495	-7440.901591572104	-17.18708003394578	0.3779462738606321	4.6570061236710325	0.0011241279620252246
1255000	-7452.1002785856135	-7435.418083450336	-16.682195135277325	0.23215070274019448	4.937816787023396	0.0010919234698465268
1257500	-7453.692525549	-7437.242595604311	-16.44992994468886	0.2281678113774042	5.094171431190515	9.037958577166915E-4
1260000	-7454.475431518971	-7436.531720292812	-17.94371122615943	0.563605064636633	3.8446512874683547	0.0011899799585567935
1262500	-7456.5446705412105	-7438.16515703435	-18.379513506860086	0.2181267094545952	5.314301330646453	9.924719476181786E-4
1265000	-7461.106890603984	-7444.536205860936	-16.5706847430472	0.3875111800179479	4.45680143187671	7.477933021234482E-4
1267500	-7459.826822199794	-7439.654587043716	-20.17223515607843	0.14464725276240673	5.672846816976397	7.309412772385122E-4
1270000	-7456.373801161594	-7439.128357045806	-17.245444115787574	0.4683476554354317	4.413822436426369	9.592234764605957E-4
1272500	-7453.237253205885	-7438.131559950366	-15.10569325551924	0.21336079970793426	4.00346181253999	0.0014025438035987032
1275000	-7452.250174204558	-7437.281035151588	-14.969139052969652	0.2161993641018073	4.036344695392514	0.0016653721849022292
1277500	-7456.546212596907	-7441.360101085712	-15.186111511195568	0.21182489596761003	4.499951858808677	0.0012345833663725825
1280000	-7452.978947203409	-7437.999816672167	-14.97913053124173	0.28223805036957883	4.119737492366818	0.0016814075296528676
1282500	-7453.738385293714	-7437.898170367528	-15.84021492618539	0.15989790274447874	4.115359370232341	0.0012382429592909245
1285000	-7456.638819470464	-7439.166024979892	-17.47279449057174	0.12324484016329197	4.299150176396263	0.001259619360761471
1287500	-7451.555686823566	-7436.179042937578	-15.376643885988344	0.36005941421379595	3.9262005347093525	0.001679169179947233
1290000	-7452.415414850766	-7434.63509024408	-17.780324606686328	0.24661013755843422	5.114778830532995	0.0011723684393592107
1292500	-7454.787577264643	-7439.32999579168	-15.457581472963227	0.29519787108336476	4.217004494885916	0.0013457658219359606
1295000	-7459.9540821980245	-7442.151373939457	-17.802708258567804	0.5105645522931086	4.291028977702426	8.223976025895879E-4
1297500	-7456.2518203226855	-7440.357404787909	-15.89441553477623	0.2017456679697981	4.869721526834032	0.001223177943263147
1300000	-7457.002680344128	-7439.834929811502	-17.167750532626428	0.13967651710384615	4.6070782533037224	0.0018193288606908494
1302500	-7449.976718159433	-7435.046732252537	-14.929985906895801	0.24657941320972107	3.2961061705613126	0.0017996492405453555
1305000	-7451.888020281873	-7436.775306209783	-15.112714072089801	0.2500053752237111	4.115954491069672	0.0011224390904170578
1307500	-7454.737795799368	-7439.210802232405	-15.526993566962815	0.23999846007432962	4.619578231985992	0.0010992168497115367
1310000	-7452.536345021815	-7438.065774643246	-14.470570378568741	0.2972649010993682	3.7919517045977895	0.001498850526777336
1312500	-7458.981662258335	-7442.609830388875	-16.371831869460266	0.29956516472174527	5.018460189225989	0.001007033303824267
1315000	-7457.413461057432	-7442.745585748014	-14.667875309418289	0.32912797378699116	3.943437690750424	0.0018164247100506197
1317500	-7451.265034264686	-7436.688293949072	-14.576740315613204	0.2703712874847383	3.0522444050283433	0.0018717765572053868
1320000	-7456.955644946608	-7439.947592865905	-17.008052080703344	0.2164004188669506	4.830561451966285	8.29957477834167E-4
1322500	-7452.975998572876	-7438.877061397473	-14.098937175402934	0.3862434994618112	3.383988994638396	0.00118098882086158
1325000	-7450.196127489938	-7435.650593113455	-14.545534376482342	0.36716605804100594	3.5710955052460234	0.0015585721648221143
1327500	-7456.3607164328205	-7438.3020958007755	-18.058620632045034	0.13502614371697175	5.449163647171702	9.946867014632528E-4
1330000	-7457.5889944622995	-7436.441395097735	-21.14759936456489	0.2534918199584165	5.828718225819588	0.0011742232248658398
1332500	-7458.028472366568	-7443.113542116047	-14.914930250521127	0.22844944021857494	3.8793785670466416	0.0018487744839065156
1335000	-7454.157289624176	-7438.994670736557	-15.162618887618738	0.2899267675973767	4.222158465862819	0.0015160618687615304
1337500	-7456.430200493666	-7441.209293970319	-15.220906523347129	0.20287838575350647	3.4229065552237445	0.0017606678623990635
1340000	-7451.974780246852	-7437.063078032254	-14.911702214597392	0.24436267578534215	3.972943162683718	0.0019532310927225034
1342500	-7451.849423117249	-7437.503822777983	-14.345600339265815	0.302926112333293	3.429922505581102	0.001730229829377412
1345000	-7452.921066601957	-7438.254350330689	-14.666716271268395	0.3114534671492392	4.185190425772134	0.001293854423355994
1347500	-7452.972151432227	-7436.914955872145	-16.05719556008247	0.28666253523156743	4.506409938216854	0.001253064611030977
1350000	-7453.625659040154	-7439.021074973812	-14.604584066341776	0.28085204202171976	3.9002760412917525	0.0013276023453935278
1352500	-7453.727579545821	-7438.834154791684	-14.893424754136763	0.44215392262648356	3.6666808229693366	0.0012692267070436964
1355000	-7457.646180989422	-7443.513337195478	-14.132843793944168	0.3253013723343617	3.4275907905314242	0.0018621027430081691
1357500	-7452.538429961165	-7437.601380899842	-14.937049061323124	0.35467198498678865	4.07189590887872	0.0013119501949829294
1360000	-7449.919822060785	-7435.422195528788	-14.497626531997543	0.2605595860963487	3.7773902204164234	0.0016116305386518015
1362500	-7455.574243198655	-7440.262731216184	-15.311511982470806	0.19421379623675933	4.367065500352713	0.0012654154003954898
1365000	-7454.060193983327	-7439.748415449177	-14.311778534150005	0.30986112754668144	2.9893451902276666	0.002128228696210928
1367500	-7453.65872651366	-7439.225258963773	-14.433467549887188	0.2951111676132499	3.1529056839463765	0.0012453270192018411
1370000	-7456.126514527276	-7441.201859951201	-14.924654576074849	0.2304111755752235	4.33973064122898	0.0012253948115967487
1372500	-7457.090459121599	-7439.42639577367	-17.664063347929435	0.3269961652837857	5.067411548525816	0.0011850824957036884
1375000	-7456.118713525947	-7442.224092671221	-13.894620854725977	0.3298902916739911	3.532262861414977	0.001240648976151672
1377500	-7457.620383439873	-7443.6803628920725	-13.940020547800895	0.2985681953911541	3.436247904856377	0.0015651752713211839
1380000	-7456.947198593257	-7441.682524884429	-15.264673708827639	0.18152674280432413	3.830366648566402	0.0015213758415978385
1382500	-7451.852398475271	-7436.620740598547	-15.231657876724356	0.1987176774662131	3.1567048087749816	0.001783228869490562
1385000	-7453.587093786117	-7438.005540448381	-15.581553337736628	0.22079769640270658	4.675440596928203	0.0010710382505499459
1387500	-7454.357617245148	-7439.6695600967305	-14.688057148417148	0.2389470328369014	4.229847892479711	0.0011592776242489475
1390000	-7452.93805554712	-7438.278233666754	-14.659821880365964	0.4161983028614925	3.5512273275254427	0.0016764064910691882
1392500	-7459.069679990885	-7442.529226413249	-16.54045357763598	0.2271911808863977	4.759998506850077	0.00146955649353495
1395000	-7456.665599457833	-7442.330692699193	-14.334906758640823	0.37536330092319986	3.701601653622902	0.001037981165072073
1397500	-7456.164911371807	-7440.220905564222	-15.944005807584404	0.45456521253253024	4.00098032653014	0.0019440016904309374
1400000	-7451.203349385791	-7434.85670274939	-16.34664663640111	0.1979135440321538	4.820356460369994	0.0014146522681540616
1402500	-7452.7177607434905	-7437.7949122720975	-14.9228484713933	0.23659830446530597	4.255368395365696	9.170602684232212E-4
1405000	-7457.634397635496	-7442.759939593435	-14.874458042060514	0.3963581512196777	4.016663637580443	9.167450370758496E-4
1407500	-7458.16455676933	-7441.56207130621	-16.602485463120836	0.14215223826990223	5.077588479771352	8.099685456327174E-4
1410000	-7460.15519105529	-7443.568349410235	-16.586841645054662	0.2149795133647259	4.829029121326533	0.0015766438915019
1412500	-7452.978711976553	-7436.732500390576	-16.24621158597725	0.3205138701332256	4.735999135256736	0.0013712777075747468
1415000	-7456.0472140114325	-7440.415923428774	-15.631290582658577	0.33625905234751663	4.596732674660185	0.001484306547126799
1417500	-7460.717583815828	-7438.771805367143	-21.945778448684564	0.31235306709651256	5.862487116212308	7.426630705595493E-4
1420000	-7457.941226031997	-7443.495334090433	-14.445891941563918	0.2193743627959782	3.648134202619856	0.0014046212355838753
1422500	-7459.175371462921	-7442.155399066817	-17.019972396103654	0.16793186847810632	4.951835053851782	0.0012053963576021715
1425000	-7453.714380861253	-7438.86105296836	-14.853327892892235	0.18536327464152447	3.342531255097119	0.0013711683196477764
1427500	-7455.0968781602905	-7437.693043012347	-17.403835147943845	0.21920185219299806	4.794022457265779	0.001566048694459
1430000	-7459.770728257637	-7444.51476950662	-15.255958751017	0.15207439408425225	3.6436119372211624	8.279718363677969E-4
1432500	-7464.148848475253	-7446.5051263728055	-17.64372210244742	0.5058404220532244	4.450432599637362	0.0014576386197762948
1435000	-7457.319920114235	-7437.464372789068	-19.855547325166878	0.1807541983892376	5.653907237241369	9.63045552790988E-4
1437500	-7462.209519211004	-7442.57071496852	-19.63880424248353	0.10719380664518456	5.024467375793088	8.210699485046001E-4
1440000	-7460.736280342607	-7441.924647791294	-18.811632551313014	0.1926874418154678	5.51880901082741	0.0013860477137889666
1442500	-7460.999645478491	-7446.891123123309	-14.108522355182712	0.3296078880752913	3.3632577389249976	0.001364815457749956
1445000	-7456.904745471731	-7438.502747183603	-18.40199828812782	0.4127561601545946	4.443884228873035	0.001519533397647635
1447500	-7459.775283400979	-7438.510243611513	-21.265039789466226	0.5413814579223314	4.813825348032911	0.0010916569995228942
1450000	-7456.498265971603	-7438.934055851868	-17.564210119735186	0.12683731174781604	4.893470869122817	0.0010147903289602531
1452500	-7453.379633268471	-7439.599794991862	-13.779838276608789	0.2769952859143179	3.1698194138062132	9.792040655347315E-4
1455000	-7457.1456523205425	-7439.569466810898	-17.576185509643945	0.27140215333825374	4.854963834858817	0.0015491275195580055
1457500	-7454.925253435579	-7440.182758624077	-14.742494811502539	0.26121372098003187	3.029334565353846	0.002442945272535239
1460000	-7451.109786949035	-7436.43363382136	-14.676153127675237	0.4324500553016254	3.565399620181454	0.001428223630493649
1462500	-7451.813688913319	-7437.043240517138	-14.770448396181944	0.19952983313337466	3.4917901375564515	0.0014822517364830666
1465000	-7453.538439888806	-7438.888563033487	-14.64987685531893	0.2530473568496575	3.152738361233153	0.0023626651172140743
1467500	-7450.253761320409	-7435.816773067368	-14.436988253040845	0.35570929443568794	3.0290111840056073	0.0015913703040978764
1470000	-7455.404020375409	-7440.0988907031415	-15.30512967226759	0.26787321954398385	4.609188708587776	0.0011348886688347993
1472500	-7457.490089017167	-7441.309170007003	-16.180919010163976	0.25599157311123855	2.7952735370220165	0.0019185922960420637
1475000	-7461.3963001614475	-7443.273258079621	-18.123042081826565	0.1319738530280966	4.874611112962299	8.304439921337694E-4
1477500	-7457.387404613757	-7442.1679064418195	-15.219498171937913	0.17863572987293175	3.8501717889794103	0.0013295457369314
1480000	-7452.440834797931	-7438.420102787748	-14.020732010182744	0.34037443365646486	3.1750893831384577	0.0014401236580272004
1482500	-7462.192470570737	-7444.794420258439	-17.39805031229869	0.1291892241250245	4.659910549142101	0.002241031285551381
1485000	-7456.558242957033	-7439.729686621674	-16.828556335358954	0.21534758505663565	4.819901113968163	0.0012964763503748203
1487500	-7453.852392099051	-7436.54481331645	-17.307578782600764	0.14941094975315716	4.847184286878644	0.0010054950530032877
1490000	-7455.937425595506	-7438.563737442197	-17.37368815330949	0.1996963177963158	5.633554449950327	8.381721101670179E-4
1492500	-7456.796305092165	-7441.355215841519	-15.441089250646694	0.400277184217875	3.8276019183834418	0.0013340013544130113
1495000	-7451.368482190359	-7436.318893863537	-15.049588326822338	0.37945021895751185	4.044362900083246	0.0014091425688508468
1497500	-7453.214859950972	-7437.793904085392	-15.420955865580133	0.22487921183053525	4.318119730532382	0.0018270541375221662
1500000	-7454.64689584158	-7437.969474300214	-16.67742154136641	0.4459706334577334	4.061933314897227	9.41679575165478E-4
1502500	-7458.53328462247	-7444.243131619812	-14.29015300265812	0.35252949410931106	3.9485866173144464	0.0012185538442224325
1505000	-7458.661972158505	-7443.51459070371	-15.14738145479406	0.2631714607968239	4.354738285989881	0.0015839660107077897
1507500	-7458.954782321388	-7443.781107813346	-15.17367450804127	0.3834395204035169	2.6296179282427943	0.0021534576034448636
1510000	-7454.420927480249	-7437.279963903888	-17.140963576361166	0.3427413471792427	4.599710355987345	0.0016695030682424147
